runID,conditionID,renderGeneration,labelID,text,stringLength,containerWidth,dynamicTypeSize,minimumScaleFactor,lineLimit,incomingProposalWidth,incomingProposalHeight,childProposalWidth,childProposalHeight,measuredWidth,measuredHeight,idealWidth,idealHeight,zeroWidth,zeroHeight,infinityWidth,infinityHeight,finalWidth,finalHeight,actualGlyphScale
threshold,320-none-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,none,1,320.0,0.0,320.0,0.0,303.66666666666663,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,303.66666666666663,63.33333333333333,unavailable
threshold,320-0.8-large,0,,Morning Interval Training Session,33,320.0,large,0.8,1,320.0,0.0,320.0,0.0,217.66666666666666,16.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,217.66666666666666,16.333333333333332,unavailable
threshold,320-0.8-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,0.8,1,320.0,0.0,320.0,0.0,286.3333333333333,22.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,286.3333333333333,22.333333333333332,unavailable
threshold,320-0.8-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,0.8,1,320.0,0.0,320.0,0.0,312.66666666666663,27.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,312.66666666666663,27.0,unavailable
threshold,320-0.8-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,0.8,1,320.0,0.0,320.0,0.0,316.66666666666663,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,316.66666666666663,38.33333333333333,unavailable
threshold,320-0.8-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,0.8,1,320.0,0.0,320.0,0.0,305.3333333333333,51.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,305.3333333333333,51.0,unavailable
threshold,320-0.5-large,0,,Morning Interval Training Session,33,320.0,large,0.5,1,320.0,0.0,320.0,0.0,145.66666666666666,10.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,145.66666666666666,10.333333333333332,unavailable
threshold,320-0.5-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,0.5,1,320.0,0.0,320.0,0.0,189.66666666666666,14.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,189.66666666666666,14.0,unavailable
threshold,320-0.5-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,0.5,1,320.0,0.0,320.0,0.0,224.33333333333331,17.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,224.33333333333331,17.0,unavailable
threshold,320-0.5-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,0.5,1,320.0,0.0,320.0,0.0,304.3333333333333,24.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,304.3333333333333,24.0,unavailable
threshold,320-0.5-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,0.5,1,320.0,0.0,320.0,0.0,315.3333333333333,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,315.3333333333333,31.666666666666664,unavailable
